Student_ID,Gender,DOB,Grade,Attendance,Math_Score,Reading_Score,Science_Score
ff027f38-052b-4bb2-a6b1-adecd35ffbd2,Female,2010-06-22,7,98.9,76.6,56.0,57.3
34bcafe2-2630-43a9-b011-64e06f93f75a,Male,2007-12-12,3,96.0,66.0,62.0,76.0
3b9b1e22-11c3-4126-bf8a-159d57265f56,Male,2008-05-17,4,76.5,54.7,71.9,50.8
68c4b486-1090-4905-8905-ed858f35880d,Female,2011-11-28,9,83.0,55.3,75.9,81.4
a6d703ac-48e2-4fa9-b64c-947c6e88e8d6,Female,2018-09-25,12,78.6,56.8,55.2,68.5
cf8b07b8-b9a1-48ba-bfc2-1a7265eabe6d,Female,2010-07-06,3,98.7,80.7,53.7,81.5
3804ecb0-4e4b-430c-867d-c1201861c575,Male,2019-03-22,1,99.6,55.3,51.6,54.5
6ebd70b8-2eab-4edc-a0c0-8c0fbdeb11aa,Female,2018-08-23,11,80.9,78.5,62.8,63.3
fe1114d3-be18-4544-ab6e-d5cefc54e33d,Male,2011-11-08,11,91.7,79.4,96.1,55.5
17ae5e1c-d56f-4d48-a901-cdec8cb5a9bc,Male,2017-05-03,4,96.0,95.2,69.5,82.3
60eb8c28-fafd-464a-a57a-e37aa84eb8b7,Female,2018-05-08,5,80.8,81.3,88.2,55.4
f8c6d0af-9506-4698-bca0-3aea6807ad5c,Male,2007-07-05,8,79.7,99.3,59.5,80.9
22c40bbe-72ad-4834-abfe-9d4300d1fccc,Male,2012-02-15,4,75.3,51.5,53.2,56.7
481d25da-c480-4c8a-b99e-d732c54d0254,Male,2009-06-12,11,85.3,85.2,77.7,97.2
303b76eb-7100-4f20-80ae-0baf8f4408fc,Male,2018-11-30,2,97.5,51.3,91.1,70.8
821cf398-dec4-44fc-91c0-3146ebc8a749,Male,2005-12-08,1,97.6,86.5,94.9,56.3
c89a5245-f002-4d36-8a12-f59b8745f99e,Female,2016-10-12,3,78.2,69.3,77.3,52.1
f8673885-9cd3-4e16-be27-944752b3277a,Male,2010-08-23,4,80.1,80.6,64.7,66.5
5fe0bcde-8040-4ffd-a908-e81b83ed0205,Male,2016-07-25,2,85.2,65.5,55.5,94.6
0618d576-6ae1-4cf7-929e-1f1033a7e1e6,Male,2016-04-13,1,94.5,58.0,83.4,57.2
aeab3c26-b1eb-4c5e-9c1d-5c67466893a4,Female,2015-04-02,10,90.3,86.2,64.0,89.5
7b8d6156-bbe9-48c1-8d32-520850ffb471,Female,2017-12-27,2,87.8,95.2,92.2,70.9
3538a5b5-b245-479c-a9d5-f213291ef046,Male,2011-07-03,11,89.8,59.2,80.3,90.1
4ab0014f-a159-4373-ac43-9af8af914606,Female,2007-04-06,5,77.4,96.0,92.9,93.7
702e6678-17af-48a1-ad2e-a9d92414ad76,Male,2011-04-12,9,86.9,57.0,78.3,99.9
63f4eb1a-3121-4d5e-b0bf-79ff56081c68,Male,2015-08-06,3,99.8,86.8,88.6,53.4
32bd80c1-d805-478c-a67d-a12820792f2c,Male,2019-04-10,3,77.2,98.0,64.7,89.8
75d90edc-7ab9-442f-b5b3-bfa00d8680dd,Male,2016-01-26,7,88.0,57.4,75.2,53.5
9f05faae-3813-42d7-819b-90e3493489f8,Male,2014-08-10,7,82.4,71.8,51.0,65.7
4a95d705-e8fd-4531-b194-f33c198e7730,Female,2010-02-03,10,88.5,66.9,80.4,82.3
5ee01bc7-6771-4ea5-8125-2ad6f3cb5366,Male,2005-09-20,10,89.3,69.4,76.7,72.4
5561c4e5-4bef-4d2a-9709-fcfa98519edd,Female,2011-12-26,9,89.4,87.7,87.8,78.3
2d32e239-91f8-4fe5-a91f-e5854b6d2dc1,Male,2019-05-10,6,96.3,83.1,86.4,98.3
af6311f9-7ec8-4b08-b440-93abae200fd2,Male,2012-10-30,11,84.7,98.4,81.4,90.9
91c7051b-17fb-453b-b61d-f5e6375a486f,Male,2005-10-11,8,87.9,59.3,52.8,68.2
92b32397-3aba-48da-9687-e9d4d100fb4e,Female,2019-03-15,12,75.3,77.2,95.2,80.0
16af2e1c-e4cd-4dc1-92a3-ea78131d2887,Male,2018-11-06,10,94.7,72.5,50.9,52.4
82d89025-5077-4f44-b580-58c21d1d3298,Female,2011-03-04,1,81.5,95.9,90.2,72.6
fd515e9e-6cbf-4e93-b9e6-3582e42d1800,Male,2011-04-22,4,95.4,50.5,74.0,80.4
8cce2965-ac85-4b0f-a6ee-f91fbbc86542,Male,2012-08-30,7,81.6,99.5,90.9,85.7
1fca9468-ef52-4dd4-b949-131af2bd8e62,Male,2008-08-21,9,75.3,74.0,73.3,95.1
634d6f34-7d3a-4f47-be49-93263cf5eb63,Male,2012-12-01,7,78.9,81.3,82.3,64.2
6fb6744b-f9d5-4f08-8723-0824b39ba89f,Male,2010-06-15,10,99.6,68.0,68.2,95.1
76979d3e-b047-423b-98fd-14be6a466c7f,Male,2016-09-16,4,83.0,92.6,87.2,83.1
e76a0907-f6a2-47b6-b40d-4db57d1b423a,Female,2019-02-26,3,77.7,78.1,62.7,53.9
84e5e1fb-d5ca-4cd5-8d4d-781e8917cb65,Male,2007-05-03,1,78.0,83.1,86.0,69.0
2f1446db-56fc-484e-93e1-45fb74082d7e,Female,2006-02-10,7,82.8,82.4,59.7,73.8
908e35b4-b888-4dfd-8a33-b82ca3c13a30,Male,2009-09-29,9,75.9,68.2,86.1,67.6
20a62ea1-6053-42e8-aa28-f73dd5bb5928,Female,2018-12-23,4,87.8,53.8,64.7,55.8
cba18865-acbb-4733-ae99-e270ec065888,Female,2017-10-25,8,80.3,90.4,63.9,77.6
8ff51a33-4ba5-4343-a01d-1c882d613a10,Male,2008-05-10,1,88.0,64.5,90.6,56.6
3b118367-e9cf-4dbf-82f5-e0ab278479bf,Male,2013-05-25,2,78.5,92.4,90.7,95.8
4a3cbc32-d4e5-4094-aec8-834bff246f54,Female,2017-03-16,9,85.7,80.4,84.6,93.3
b9ec86cd-87bd-4129-89b0-6900919d764d,Female,2010-04-20,5,89.9,67.7,96.2,73.8
27f739fd-5d80-4f38-8484-218fe71f6640,Male,2010-03-04,9,76.5,79.7,57.8,53.4
d53b9a89-5377-4908-b369-54f52ee340ed,Male,2006-01-28,10,85.0,82.3,63.5,77.6
1230b31a-1a34-4108-99d2-9f519c1b730f,Female,2007-03-12,11,82.6,85.3,64.7,79.6
b163feed-c9b8-418c-ac20-fccca8606df9,Male,2008-10-14,3,81.0,91.1,65.3,94.4
d36fa6a0-7718-4e2d-8ed8-6ef2b905dfd6,Female,2007-12-19,6,90.1,58.0,66.4,53.4
276cfe57-9819-43f6-b2ae-d77c6acfcf6e,Male,2017-05-27,9,89.7,97.2,84.9,84.6
8903cafb-cf4c-4f2f-bcfb-e3053b9afe65,Male,2008-07-19,10,90.8,70.5,63.5,78.1
df756628-73bf-4363-b747-225362f6edeb,Female,2012-05-03,10,79.0,93.0,64.3,58.7
d8f09fcc-3fce-4eec-8cd7-d96607da695d,Female,2006-03-02,3,82.1,61.0,78.5,56.1
b326e163-27bd-4e44-8f25-dd9d8e2d909e,Male,2017-12-03,3,80.2,51.5,59.7,84.7
32c567f5-c8d8-417d-8638-b2aa0eee0596,Male,2017-06-07,8,88.5,78.7,68.2,67.0
ddf8509e-c3c5-47e2-9f84-7e424152c645,Female,2013-01-16,9,86.5,66.2,52.9,100.0
98708166-5410-4f15-b160-94307d1e53bb,Female,2007-02-01,4,83.3,99.2,97.6,94.7
0b4f3d97-a3f1-49f5-9f9f-7b2d2db52a2d,Male,2007-04-19,2,94.7,55.2,65.9,78.3
4097cf31-1066-452e-98b7-143c28c5f92c,Female,2018-12-20,9,77.3,52.4,92.5,82.1
d7a70814-75b0-41e9-9033-7255df74581b,Female,2008-07-31,4,99.4,52.3,76.5,57.9
e2265950-2274-4311-871e-d7111f9f072c,Female,2017-03-28,2,77.9,60.8,61.4,94.7
de0ea6d6-f371-46c2-84d6-8821c87ce137,Female,2008-09-28,2,94.3,79.0,59.7,72.9
23ce8681-be84-4eb5-b705-dc6f175776f8,Male,2006-10-30,4,84.2,75.3,84.7,76.1
d01e75ca-f1c2-4cfd-ad65-14a4085201a3,Female,2019-04-06,8,96.6,67.5,98.2,93.7
8bf4a637-43a5-44ff-af90-73bb93aa0ac4,Female,2006-09-16,5,76.9,54.4,59.2,50.3
ab3b4aff-43a2-4546-9919-072a5fc4faf3,Male,2010-07-26,1,84.4,61.7,55.8,74.7
ecb39539-12b2-4a5a-945a-510d81af496f,Male,2007-06-28,2,83.4,59.2,69.4,81.3
c45c7d00-290d-4db7-9efd-e8e3bf6fe063,Male,2008-01-04,4,99.8,87.3,69.7,58.0
a9b2ebd6-efce-400d-bd83-fbb31c74f33c,Female,2017-09-06,8,99.6,89.0,90.3,53.4
943bfa4e-813e-49f8-b401-70c002fbf736,Male,2008-02-06,2,79.7,88.9,73.4,76.7
9aebcf5f-5793-4534-b39a-69e380702578,Female,2008-04-10,7,90.7,98.5,53.1,77.4
2d2287b5-c619-410b-9247-cccce28cd871,Female,2013-03-08,2,88.4,94.2,96.0,66.5
5328cb0b-c0e9-46e4-90ee-5b937daf5360,Female,2008-04-05,3,78.9,74.9,68.7,94.1
714ddea8-1fce-4711-9616-502682a0b51c,Female,2006-08-27,3,79.2,70.7,83.4,65.1
636a7885-0951-4e14-94f0-3b050eefab7e,Female,2006-03-29,1,99.7,95.8,83.4,75.8
048a0f77-cca9-4c6f-852d-20a003c09115,Male,2009-04-07,9,86.3,80.6,52.8,59.3
dff820be-6702-47c2-93d7-cef0ee5e0705,Female,2007-06-11,6,78.1,64.7,50.2,50.6
0e7f532c-4799-479b-b6ab-5cd49ceae875,Male,2013-11-29,10,80.4,78.2,54.4,71.3
24348f1d-ef93-4a1f-855b-64646200fecf,Female,2008-07-28,2,81.7,99.6,97.8,76.3
96b83636-cdc4-4dfe-8063-dcbdabcdf6b9,Male,2011-09-20,2,87.8,92.5,89.7,88.2
ed70bec6-a753-4165-91f3-f64ee5b20344,Female,2010-04-26,4,83.4,64.1,56.6,72.4
2565f15c-e2ef-48a2-a76b-eb023a537032,Female,2015-12-31,10,86.4,97.6,80.7,63.9
c7c1fd09-5268-44a5-b387-01109c74f9a2,Female,2006-02-11,4,79.2,99.1,80.6,80.2
2390673b-b621-42bf-aae4-1cfcc380b12f,Male,2018-02-18,5,83.2,61.6,50.0,69.1
dc811747-f358-43f3-9fff-c4847383e542,Male,2014-01-04,4,76.8,94.8,71.5,61.7
c88dca44-97e6-430e-89ca-6da4b6dc57c8,Female,2011-09-11,1,97.2,94.2,85.6,95.5
502d20c8-7fd1-4cea-b671-0949b8c50797,Male,2011-07-13,12,80.0,52.0,59.3,76.8
0d84c25f-cfbd-411f-a109-3d404a1f62b2,Female,2014-11-11,7,93.9,83.5,92.5,60.0
d54a44f9-bdc6-4bbc-97f6-c2693900dacc,Male,2016-09-29,10,83.7,65.3,83.0,83.5
bcb6495a-05fd-4244-9e9d-214159185579,Female,2011-10-06,8,86.9,83.7,50.3,90.2
c8ab1acb-5b0e-4ec9-82eb-76744c821e46,Male,2009-01-20,7,82.3,95.7,92.7,87.9
e25b4917-365b-428b-9792-4f455ea41860,Female,2013-01-08,2,92.4,74.9,51.0,80.0
47f96ef4-85bb-4076-be4e-afb3d9272241,Female,2007-11-03,8,96.1,70.7,94.4,76.0
3d2697a0-70a0-4fa1-9f4f-d5e34fceb51d,Male,2006-12-18,2,82.2,96.1,66.7,88.9
1aa4d338-b9ac-4d70-80bc-08361dcde4ab,Male,2014-07-17,5,81.1,98.7,84.9,85.4
a5730c82-6022-4a8f-85dd-cf5aa672398e,Male,2005-11-19,8,92.0,53.1,89.4,78.6
0f4c7369-ee9d-4a78-9656-b03b04dad148,Female,2009-04-14,10,79.9,96.1,64.1,82.9
41ffe63a-9f31-481a-bd15-e19ce2a72980,Female,2006-09-10,9,91.0,54.1,67.8,58.4
0f4119d3-8a6d-4792-ac59-033c95c0e154,Female,2006-06-05,9,77.4,66.9,75.5,51.0
d6a9973e-2230-469e-8f79-9e03d8511496,Female,2009-11-08,2,90.5,88.1,79.1,96.6
ae500db6-8ad7-4003-b3b8-d6a66b25bd75,Male,2006-08-25,5,87.8,88.9,64.6,96.8
ab8b0e0a-a6b8-4f3f-a72a-75e971cff376,Male,2009-09-07,1,77.8,86.3,99.6,89.4
5e976f5e-2806-42db-9e4e-f58e2cac7074,Male,2018-12-02,9,91.2,52.0,86.9,68.6
20595f5c-311f-4a57-9d93-df41b668aba2,Male,2009-03-28,12,86.2,56.6,63.7,57.5
4742ab60-dbbc-451f-bd7e-11714a391eeb,Female,2016-12-06,4,80.4,96.8,82.0,67.9
7619b079-d148-4808-9101-52a638693ffa,Female,2012-07-13,2,83.8,54.1,71.8,86.3
25f7344f-a603-4ea0-927e-52cf3f48750c,Male,2018-10-27,6,87.3,53.9,93.0,66.8
4e1fbd9d-5284-4782-9694-ced2544bc3b3,Female,2005-11-03,11,77.3,91.8,66.4,89.8
75225485-501d-41f6-8eca-42293ae98920,Female,2012-08-29,7,98.9,82.1,59.4,83.7
21db0d3d-0dff-4057-bb2a-f417641cb74c,Male,2015-05-07,1,91.6,67.6,52.3,81.5
4e796d78-b1ef-46a9-8fe0-4b8ac647606e,Male,2011-02-11,12,77.6,58.3,99.2,96.5
45f66f61-16ac-482b-b677-ee6daf9b12a9,Male,2015-09-09,10,95.6,94.2,68.0,94.7
db04e6c4-d148-47e7-9d2c-d6e7ac07917b,Female,2006-07-06,2,83.1,99.4,61.0,85.6
c46b7b47-fc07-44c3-8699-d3f9891ea3be,Female,2014-03-04,12,89.9,52.5,74.6,60.0
7075d6fb-103e-4939-a84c-acf52e0bb3bf,Female,2018-04-27,6,81.9,77.7,64.6,96.9
3e34f093-7a37-4b66-80bd-023ccf30b945,Male,2017-03-19,5,93.3,63.1,61.6,61.4
927dc217-1bb7-43dc-a559-b97cd57ea18f,Male,2013-07-03,6,93.1,91.6,80.8,68.6
99af0602-5e59-4032-9e26-4acad61379f4,Female,2014-06-20,11,88.8,67.3,53.7,91.3
c580c0c4-5f7b-4e6b-8195-28440b439d7a,Female,2008-12-08,8,81.0,85.7,75.4,60.4
14dc27d5-b27b-4e70-befa-b5de78301959,Female,2008-08-18,1,81.3,77.0,69.4,81.9
6b9d5bae-b33c-4a57-b03b-241449fd0458,Female,2018-05-25,12,84.6,77.1,76.6,72.9
ea8fd4b4-d366-4ce2-b7b3-2c971934a07d,Male,2007-11-17,2,78.6,92.9,66.0,81.2
f6c379da-dd7f-4e4d-8e2a-5b146f89fd86,Female,2010-05-02,9,83.4,73.5,78.5,97.9
8c99557a-7db0-4654-9d8c-ff3ab8ddffbb,Female,2009-03-08,8,92.1,92.3,54.1,90.4
f022429b-a16f-4420-bc96-671a511bca90,Male,2015-12-07,3,95.8,68.2,68.8,64.8
54f3767e-0de1-4c4a-8354-da4fcd5cf1db,Female,2009-06-30,3,83.3,58.7,61.9,52.9
63747713-6219-4a47-8d73-05ead8c347f4,Male,2018-11-08,11,80.8,72.8,71.9,98.4
0ec391ae-97de-47f5-b2ab-86403baed589,Male,2010-01-03,6,95.8,74.9,69.9,79.3
29946cde-2fe6-4951-84af-c068c2629a86,Male,2014-04-17,8,97.3,73.9,81.6,58.7
2559d4df-b209-41c4-8321-176785405315,Male,2007-11-05,7,85.3,90.4,81.4,81.4
20800f34-595b-4cd7-944c-43546b6cbc4f,Male,2005-06-14,9,75.7,78.2,70.7,52.1
5df1ed05-1da4-4bf9-9ca0-6fa58fac8e19,Male,2017-06-01,6,92.4,94.4,59.1,59.4
4d124e24-c2b8-476a-b704-4920ef1f9b12,Female,2008-02-26,4,94.6,75.7,79.1,81.6
4fbf637e-a715-4bce-aa04-05eef5d3d2c1,Male,2006-05-08,5,75.5,61.2,98.3,70.1
feb103a7-32fb-4819-9e5b-9eba49876c8b,Male,2018-12-25,11,89.9,56.5,59.3,66.3
cf900e85-2ffa-4e50-86e5-6fb07c8f2103,Male,2013-11-04,6,89.7,93.4,53.5,82.8
ccdd71d7-f430-4e85-99b0-4dc5e21b2388,Female,2005-10-23,3,84.5,52.8,63.2,93.3
935b5ec9-37c6-4a05-a76e-50944469e216,Male,2014-05-27,12,93.7,55.9,70.6,83.9
18a43043-7592-439b-b307-82768f12a974,Male,2009-11-09,10,85.7,53.2,65.3,73.2
7b7517d6-d45a-419f-a8d2-0ae55d34a3e2,Female,2016-06-16,1,91.9,71.2,91.7,82.9
f0fb90fe-f9c6-4151-92a5-02a882e6f688,Female,2011-11-19,12,87.9,76.6,74.7,84.8
e3fc8d2e-30a2-4def-8f3a-22e267451bfb,Female,2014-03-13,9,81.2,51.0,62.3,88.8
481e7f61-bf29-49c9-b25e-3078ceb9a733,Female,2013-06-14,2,90.2,75.8,97.5,65.4
53787e79-f244-4b4d-a1c2-4a6f1d4948e8,Male,2010-12-07,3,93.4,69.7,56.3,55.7
c79fdbd9-6120-419d-8dd4-e629be2263ff,Female,2019-04-11,9,99.3,88.7,56.1,84.1
ec832b94-26e1-49ee-be53-710c1f6fbaa3,Male,2011-07-20,10,84.5,91.5,62.3,56.1
738cca5a-740c-4241-91d6-4e3245e5e5bf,Male,2013-11-02,3,76.6,84.2,53.8,73.1
0857f81a-40fc-48f8-9335-7095b3c8df4e,Male,2013-04-11,4,99.7,73.7,87.6,61.5
2ea7ba41-d9b0-4bc6-acd0-fe4bc880487e,Female,2014-09-06,4,90.6,60.8,65.6,66.6
4cb79179-7fd4-4a64-a6e1-967034c723f3,Male,2007-10-10,8,98.7,92.4,86.5,73.5
97c5f062-cf4c-4f3f-a36f-d9dae322dfcf,Female,2009-02-24,3,77.6,67.1,88.1,94.8
416b98be-fead-4497-8f9f-1a5cd3ad5eb3,Female,2008-02-02,2,83.6,67.8,61.9,84.0
e706979e-f46d-45dd-9ae2-c1f04829ccf1,Male,2015-04-13,9,78.3,95.8,75.9,58.6
19bf7152-005d-40e6-9105-32a57d43dd21,Female,2018-10-17,10,95.9,98.8,76.0,94.0
3b03dea5-1da8-4144-9d67-556ebc9a0e7c,Female,2012-08-25,7,97.0,94.9,93.6,75.0
cbe77029-56f6-4acc-9cab-3fa387476e64,Female,2009-06-01,5,87.5,99.9,51.3,60.2
410ccc58-0ea7-4afd-9561-b270107fe5d0,Male,2017-10-29,6,79.7,93.4,65.8,76.4
5d36ef7d-f76b-4c7e-a6c0-6eaa2d076e21,Female,2008-02-13,5,78.2,85.2,94.1,59.5
f35bbfca-8ab8-4601-9fbb-56f0d2484e6f,Male,2016-10-01,12,89.7,64.7,61.8,68.4
344e22b4-48b4-4478-b61c-f3087826f5fe,Female,2015-06-26,10,87.7,97.6,56.8,90.3
5b9b189e-8168-466b-a3b7-774d897fb6b8,Female,2010-08-31,3,92.4,93.8,78.8,82.9
ca370bc3-cabe-4119-88e7-f12f5744a1ad,Male,2012-01-27,5,82.6,62.0,65.3,73.9
187b45e2-7c03-4f47-8784-28a0577aa83e,Female,2012-10-03,7,85.1,74.5,73.4,61.3
53c06eae-9b71-4da0-99a0-755914bed718,Female,2013-06-09,8,75.5,53.5,91.0,64.1
1ed9176b-1e84-45a8-a8bf-f7ba29a3713a,Female,2013-03-19,6,90.3,97.7,76.0,98.9
aeda1c2b-c0b5-4ad1-a02c-3f1de7fdd536,Male,2010-08-19,10,85.6,78.6,75.8,67.1
02464580-f9a8-44ae-bf1c-30b45ba1e4cc,Male,2005-10-25,10,98.0,62.3,63.9,80.8
27b66de2-6117-4170-b367-39d65de83eaa,Female,2018-09-15,7,91.0,64.6,89.6,75.0
9ca55322-b3bb-4f06-9c1a-3b09c4e62f7a,Female,2017-02-24,11,85.0,99.0,87.0,51.2
a4f71374-023c-41bb-8268-aab48c955a7d,Female,2015-06-13,10,81.6,80.8,61.7,97.2
b97dea17-2cba-408a-b6bd-6501dd4d7d8c,Male,2007-05-13,10,97.6,71.0,66.0,54.4
9bdfa62e-ca41-4d0c-bcf3-0f01ed28960d,Male,2006-10-26,12,75.4,75.0,89.4,82.9
19bf6b28-5096-41c5-b00c-c06e7fcccc7b,Female,2019-03-19,4,83.2,54.9,67.9,90.6
fa19a725-cbe9-4527-9d66-3a219686a8a4,Female,2019-01-10,4,98.6,53.8,70.2,87.4
4adf143d-6b4e-4dcd-b531-6508e8628659,Male,2010-08-29,11,91.4,79.6,68.2,90.5
82e5206f-7d55-4168-9c4e-e8a146711a51,Female,2017-07-02,10,88.3,75.6,58.1,87.0
43d7caf6-196c-4a0f-a8cf-0721f990f9c2,Female,2006-07-20,12,80.1,68.0,67.0,72.3
07cc7cce-4ca7-42b7-b665-f8a9f916438a,Male,2016-02-21,1,95.8,78.3,90.1,94.8
3bd5ee3c-89b9-4583-a1c4-f9476bfeb4e5,Male,2013-02-26,8,80.1,53.6,74.6,95.6
ae5b41cf-4677-45ee-b57f-2a905e4c3c90,Male,2013-08-28,2,81.2,97.2,72.9,71.8
b77f0047-8c25-4829-9e6b-dac976a00981,Female,2019-04-22,7,79.8,64.7,57.8,74.2
784f8ff6-a630-4d0b-ba9f-1ce6e772ba99,Male,2016-08-11,2,79.0,53.6,58.9,74.3
a02896e1-5fdc-49e7-aee3-5273cd832a92,Male,2019-03-12,2,98.8,58.5,52.1,63.9
d97fc831-56c3-43be-9b1b-c0a26344817f,Female,2008-04-05,1,90.1,54.8,50.7,55.7
d6370302-0103-423b-a783-4975a3befb38,Male,2008-06-12,8,90.9,58.9,74.4,63.1
ec178166-733c-4adf-b5cd-ce4c8059b007,Male,2010-10-29,5,98.9,70.8,70.5,92.2
8df4b70f-0d60-439c-a19f-8b686787f0ea,Male,2011-11-22,2,80.8,86.9,63.8,77.2
a742af17-18c8-465c-90c9-63beb0e87c6e,Female,2006-07-20,4,75.1,63.6,99.5,92.5
cadd9095-44c1-451a-836b-b9b42d82be1b,Female,2010-05-30,3,90.0,71.8,69.9,87.3
c95efb15-249d-40ca-9561-ed0922c52819,Male,2007-04-24,12,87.7,96.4,89.4,67.4
4d21047b-0130-48ba-b80c-d9ce6bf05501,Female,2015-12-05,4,86.9,64.8,60.5,59.3
c78e0afd-a583-458a-a3ed-a94f296192db,Female,2005-10-09,5,76.5,89.7,62.4,78.4
39cbac1c-95da-4e51-b0ba-ab38ab5d849f,Male,2013-05-15,11,86.4,57.9,78.4,96.8
03f88118-b77f-4234-9739-2a68eb3bbc37,Male,2010-05-21,8,82.2,58.9,50.2,92.0
15a1fe5c-6527-455b-bfc7-1d32cfb2a4f1,Male,2008-10-05,9,81.9,72.8,50.9,88.2
821389c6-9de0-485d-b368-e16b010c0f9f,Male,2013-03-17,8,80.6,61.7,57.1,88.2
8179dbc0-e163-497d-bb4f-8f46cabd91f9,Female,2015-10-03,12,83.3,95.2,61.2,76.4
5cea381e-64a6-4eb1-a9b0-efaa48351cce,Female,2013-07-11,3,83.8,52.5,76.4,58.5
90271101-e372-425a-985e-f10fde505e84,Male,2009-05-09,12,82.7,79.9,84.3,64.3
f4aa49da-2028-49fe-9731-3f6598029b10,Male,2018-05-05,10,99.5,80.2,65.6,78.9
f84b77c6-a59c-4e89-a415-2bbc6966acd8,Male,2006-06-08,8,98.3,53.3,62.0,65.8
ba7dccea-e05e-4143-b604-d7fea8bc9fed,Female,2008-05-02,8,89.4,86.6,91.1,89.1
11725e63-a351-4362-8ce2-b9ec799ea064,Male,2007-09-05,8,99.5,73.4,58.1,68.7
46175f32-8737-4627-9017-7f7f1758b03a,Female,2018-06-19,1,99.8,86.2,83.9,55.7
39e51ec0-791c-41b5-8810-0bf6914a3fa8,Male,2017-05-14,3,83.9,91.3,96.6,89.1
65da4f35-8110-4b6a-991f-005c43c710ec,Female,2008-10-05,12,86.1,66.1,61.6,84.9
0d331e29-3e77-401d-b5e2-b6dec8e5b265,Female,2006-10-30,7,99.0,74.2,54.3,62.7
ccba65e3-7dd5-4a15-9910-4c6e4ca1f821,Male,2017-01-20,5,90.2,63.0,99.0,99.1
9e9d90df-f69a-48f3-9597-2b16f78d08f8,Female,2006-12-26,10,80.3,60.1,63.5,70.2
2ea5e38e-1957-465f-93d3-a72795d0f55f,Female,2005-11-07,7,92.2,50.0,63.8,84.0
dc975937-64ce-4aac-9f61-d64cda3838f8,Male,2016-04-07,1,80.1,98.2,74.2,95.5
766f4950-a5df-42e2-9526-9c2e6e48e0fd,Female,2010-12-02,9,83.5,72.0,61.6,57.8
67ad3884-c82c-4aaf-b9c0-c849f6396933,Male,2012-06-01,9,80.7,50.7,99.6,94.0
9148ddfc-7420-4fb1-b857-4f85934c1d1e,Female,2011-12-07,2,81.1,50.4,52.1,85.2
b30ec514-735d-4b24-9a9d-da581998197d,Male,2013-08-24,12,75.1,64.4,72.6,58.4
6d096010-55b8-4085-99dc-9893deb12497,Female,2007-12-06,3,97.0,50.7,77.4,83.2
75e67d43-27e1-42f3-8c22-3cd266c9549f,Female,2019-05-18,6,82.4,68.7,73.3,93.7
f06658b3-61be-4eb4-b487-a39f537b7af4,Female,2007-07-26,2,77.2,53.1,76.0,90.0
c92116fa-413e-42b8-a6e9-3f8627b386e4,Female,2016-04-23,8,77.2,52.0,99.4,88.0
af373224-1ecd-45e9-b5f4-c1759419e6f9,Female,2017-03-01,5,88.9,83.5,93.8,58.1
2a3347df-1a62-4e23-a3fe-2c08342f7fd5,Male,2010-05-17,5,99.8,95.3,65.4,59.5
672ed5c9-ef57-4219-a20b-5495e73215ef,Female,2006-08-06,10,78.6,70.5,77.6,77.4
0d07aff0-133c-4118-9013-c403e5c530aa,Female,2007-09-20,1,77.5,91.8,50.0,79.0
defa4c3e-deb8-443d-b694-34d27f5daa0a,Female,2011-11-02,10,86.0,51.5,70.5,97.2
7c139a83-283c-4714-8790-e5e78b72c17a,Female,2018-01-12,7,89.1,88.9,58.2,73.4
4c3be4ad-119d-4a85-a744-466b4730db23,Female,2009-06-17,12,82.4,53.1,85.6,65.1
97d8fe89-1811-41ff-9dc6-f7645bb31a49,Female,2017-10-19,8,82.6,91.9,61.1,59.5
c03d1b8d-8dfc-4940-8a8f-f00186ae6d22,Male,2009-01-26,1,85.6,94.1,87.4,52.7
361e2c9c-65ce-4343-b170-cd2f5bb9bc4e,Male,2016-09-11,1,82.9,89.3,65.7,53.4
137a4cf9-85d2-44c7-8a99-efb716ff9bc3,Male,2006-06-29,11,97.9,91.0,96.3,78.7
7f1c677d-4e69-4fd6-827b-e1637797d688,Male,2007-03-16,11,76.0,78.1,72.3,58.8
413ff402-c505-45a1-aa09-4b7e8fcfa382,Female,2009-04-25,5,80.9,63.2,92.0,92.6
e7993d6e-2b8e-44dc-abb9-1e1b4d99f5df,Male,2006-07-25,8,95.2,82.2,81.4,79.8
a7e8c39b-ef8b-4031-8902-ed232447d93c,Male,2006-02-21,6,95.8,72.0,98.9,93.2
776a4d65-92fa-4e8b-8282-fd03c28bf6c2,Female,2009-04-30,12,77.8,50.3,87.1,71.4
1e88ecfc-7d2a-4706-aa10-9bee34663b3d,Male,2011-12-17,12,99.3,73.8,86.4,79.8
c8f5658e-3bb7-42f9-9a70-b2f7cded0464,Male,2005-06-23,12,92.3,82.6,63.2,76.3
be1fce5d-d171-41cf-b7de-da9b72521cab,Male,2009-01-31,11,81.8,50.7,75.2,99.3
95022d95-47b9-4a37-9451-5c4c8f6d166b,Male,2010-03-02,11,86.4,81.1,64.5,89.8
774f102c-e900-43cd-bfab-c3a14a88490b,Female,2008-08-21,3,82.4,82.6,51.0,79.8
030806a3-cbf9-402a-a8cb-17a75008471b,Female,2012-02-22,10,78.8,57.9,85.5,80.3
ccd78b3e-641a-4a7a-a39a-896fa416ceb2,Female,2012-09-26,9,82.3,71.6,61.8,62.4
2192a17c-1161-449a-872e-0e9dd24f85cf,Male,2016-10-08,12,89.5,98.2,69.9,86.7
